,longitude,housing_median_age,total_rooms,population,median_income,median_house_value,rooms_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
699,-122.12,10.0,2227.0,1140.0,2.3973,167300.0,4.718220338983051,False,False,True,False
700,-122.03,20.0,200.0,83.0,6.5,340000.0,6.451612903225806,False,False,True,False
701,-121.97,32.0,1283.0,485.0,6.0574,431000.0,7.502923976608187,False,False,False,False
702,-122.02,6.0,2445.0,1189.0,3.8958,301100.0,4.267015706806283,False,False,True,False
703,-122.04,21.0,1307.0,586.0,4.7813,241900.0,5.248995983935743,False,False,True,False
704,-122.05,5.0,3785.0,2240.0,3.2829,162500.0,4.779040404040404,False,False,True,False
705,-122.04,10.0,2031.0,867.0,5.3169,299200.0,5.769886363636363,False,False,True,False
706,-122.04,10.0,8299.0,3827.0,6.2579,315500.0,6.443322981366459,False,False,True,False
707,-122.05,23.0,7518.0,3827.0,5.1701,216800.0,5.809891808346213,False,False,True,False
708,-122.07,36.0,1815.0,1280.0,3.25,218100.0,4.211136890951276,False,False,True,False
709,-122.06,30.0,5367.0,2667.0,3.1796,170300.0,5.126074498567335,False,False,True,False
710,-122.08,26.0,1167.0,253.0,2.4196,275000.0,8.518248175182482,False,False,True,False
711,-122.08,26.0,2607.0,1401.0,2.6563,184100.0,4.29489291598023,False,False,True,False
712,-122.08,29.0,493.0,233.0,0.9637,160000.0,3.2434210526315788,False,False,True,False
713,-122.09,48.0,1252.0,673.0,2.3357,175000.0,4.064935064935065,False,False,True,False
714,-122.09,41.0,1382.0,704.0,3.5114,197500.0,4.401273885350318,False,False,True,False
715,-122.09,43.0,500.0,273.0,3.3125,150000.0,4.166666666666667,False,False,True,False
716,-122.09,29.0,2333.0,1120.0,2.4042,205600.0,4.32037037037037,False,False,True,False
717,-122.09,41.0,1834.0,1105.0,2.8322,170300.0,3.9271948608137044,False,False,True,False
718,-122.09,43.0,1415.0,569.0,2.5156,190900.0,4.829351535836177,False,False,True,False
719,-122.1,37.0,1352.0,691.0,3.4032,196900.0,4.172839506172839,False,False,True,False
720,-122.1,37.0,2116.0,1109.0,2.535,174000.0,4.723214285714286,False,False,True,False
721,-122.11,37.0,1976.0,1197.0,2.5772,170200.0,4.2494623655913975,False,False,True,False
722,-122.1,38.0,1779.0,1061.0,3.0962,180900.0,4.4475,False,False,True,False
723,-122.1,34.0,3659.0,2479.0,2.9564,150500.0,4.052048726467331,False,False,True,False
724,-122.1,31.0,1892.0,1162.0,3.125,167100.0,4.863753213367609,False,False,True,False
725,-122.12,35.0,1958.0,1146.0,2.95,148900.0,4.370535714285714,False,False,True,False
726,-122.12,40.0,1553.0,724.0,4.38,196400.0,5.8164794007490634,False,False,True,False
727,-122.12,37.0,2412.0,975.0,4.0417,191100.0,6.432,False,False,True,False
728,-122.11,36.0,2110.0,952.0,3.8,187500.0,5.702702702702703,False,False,True,False
729,-122.12,45.0,2179.0,1159.0,3.4839,180600.0,5.461152882205514,False,False,True,False
730,-122.13,45.0,2457.0,1129.0,4.0588,182800.0,5.822274881516588,False,False,True,False
731,-122.13,44.0,2147.0,1175.0,4.1974,179300.0,5.3541147132169575,False,False,True,False
732,-122.13,43.0,1676.0,924.0,3.6,179400.0,5.109756097560975,False,False,True,False
733,-122.14,35.0,2976.0,1424.0,4.267,210300.0,5.5315985130111525,False,False,True,False
734,-122.14,34.0,3036.0,1366.0,4.2386,192300.0,6.072,False,False,True,False
735,-122.15,35.0,2472.0,1171.0,5.5797,198100.0,6.338461538461538,False,False,True,False
736,-122.14,36.0,1487.0,641.0,4.0682,196200.0,6.1193415637860085,False,False,True,False
737,-122.13,38.0,2012.0,880.0,3.1734,181600.0,6.0602409638554215,False,False,True,False
738,-122.14,37.0,3342.0,1635.0,4.7933,186900.0,6.0,False,False,True,False
739,-122.14,37.0,3156.0,1495.0,4.8125,188300.0,5.8121546961325965,False,False,True,False
740,-122.13,40.0,1748.0,914.0,3.8676,184000.0,5.514195583596215,False,False,True,False
741,-122.12,33.0,3429.0,1798.0,3.9395,184700.0,4.9409221902017295,False,False,True,False
742,-122.13,42.0,3592.0,1625.0,3.2434,179900.0,5.401503759398496,False,False,True,False
743,-122.11,38.0,1035.0,599.0,3.0917,167200.0,4.620535714285714,False,False,True,False
744,-122.11,32.0,3028.0,2037.0,3.0645,165400.0,4.307254623044097,False,False,True,False
745,-122.09,33.0,2431.0,1854.0,2.7019,154000.0,4.03150912106136,False,False,True,False
746,-122.09,39.0,2069.0,1408.0,3.1115,153500.0,4.328451882845188,False,False,True,False
747,-122.09,40.0,1340.0,766.0,3.4722,135400.0,4.944649446494465,False,False,True,False
748,-122.09,39.0,1160.0,725.0,2.2222,158300.0,4.233576642335766,False,False,True,False
749,-122.05,32.0,2015.0,1019.0,6.1104,240700.0,5.926470588235294,False,False,True,False
750,-122.06,22.0,3882.0,1830.0,4.2733,180700.0,5.224764468371467,False,False,True,False
751,-122.07,27.0,3239.0,1469.0,3.2465,230600.0,5.258116883116883,False,False,True,False
752,-122.07,28.0,2932.0,1198.0,3.2417,210800.0,4.698717948717949,False,False,True,False
753,-122.07,38.0,2104.0,1039.0,3.875,165300.0,5.340101522842639,False,False,True,False
754,-122.04,29.0,1694.0,690.0,6.0501,254200.0,7.0,False,False,True,False
755,-122.04,18.0,3000.0,1155.0,6.8233,332600.0,7.228915662650603,False,False,True,False
756,-122.04,23.0,2419.0,1066.0,6.3501,350000.0,6.299479166666667,False,False,True,False
757,-122.07,28.0,2280.0,1255.0,2.6719,161200.0,3.8841567291311754,False,False,True,False
758,-122.07,21.0,5031.0,2461.0,3.875,179300.0,4.828214971209213,False,False,True,False
759,-122.08,33.0,1547.0,1063.0,2.5625,154300.0,4.345505617977528,False,False,True,False
760,-122.07,31.0,3300.0,2181.0,3.016,161800.0,4.45945945945946,False,False,True,False
761,-122.08,17.0,5018.0,3069.0,2.7694,161900.0,3.8629715165511933,False,False,True,False
762,-122.08,35.0,1813.0,1093.0,3.6818,165400.0,4.847593582887701,False,False,True,False
763,-122.08,37.0,1997.0,1349.0,2.1382,166600.0,4.5697940503432495,False,False,True,False
764,-122.1,37.0,901.0,599.0,3.7303,149700.0,4.37378640776699,False,False,True,False
765,-122.1,35.0,686.0,480.0,3.875,162100.0,4.604026845637584,False,False,True,False
766,-122.1,33.0,1954.0,1293.0,3.0489,152600.0,4.361607142857143,False,False,True,False
767,-122.09,27.0,2630.0,1414.0,2.8203,195200.0,4.148264984227129,False,False,True,False
768,-122.09,35.0,1130.0,543.0,4.3897,190600.0,6.141304347826087,False,False,True,False
769,-122.09,35.0,1184.0,572.0,4.7143,193800.0,6.103092783505154,False,False,True,False
770,-122.1,34.0,656.0,342.0,4.6875,200600.0,5.857142857142857,False,False,True,False
771,-122.11,29.0,2544.0,2332.0,3.2091,150000.0,4.218905472636816,False,False,True,False
772,-122.1,36.0,1305.0,768.0,4.275,185300.0,5.576923076923077,False,False,True,False
773,-122.11,36.0,1755.0,913.0,4.1302,172700.0,5.869565217391305,False,False,True,False
774,-122.11,35.0,2843.0,1726.0,3.09,174100.0,4.421461897356143,False,False,True,False
775,-122.1,25.0,2538.0,1185.0,4.5417,194400.0,5.065868263473054,False,False,True,False
776,-122.1,28.0,1784.0,735.0,4.6635,206700.0,6.41726618705036,False,False,True,False
777,-122.1,31.0,1797.0,796.0,4.4427,204500.0,5.633228840125392,False,False,True,False
778,-122.1,36.0,410.0,252.0,4.5303,175000.0,5.0,False,False,True,False
779,-122.12,26.0,162.0,86.0,2.375,137500.0,6.48,False,False,True,False
780,-122.1,18.0,9963.0,5613.0,3.8171,187200.0,5.119732785200411,False,False,True,False
781,-122.1,35.0,2361.0,1727.0,4.5281,173600.0,5.055674518201285,False,False,True,False
782,-122.13,19.0,862.0,407.0,4.3456,163000.0,4.7103825136612025,False,False,True,False
783,-122.11,18.0,4335.0,2041.0,3.4861,331600.0,5.905994550408719,False,False,True,False
784,-122.11,31.0,1487.0,854.0,5.2312,197600.0,4.940199335548173,False,False,True,False
785,-122.11,8.0,3592.0,1907.0,3.6708,197900.0,4.815013404825737,False,False,True,False
786,-122.12,40.0,432.0,264.0,3.8875,228100.0,5.6103896103896105,False,False,True,False
787,-122.09,34.0,1457.0,735.0,3.9167,189500.0,5.85140562248996,False,False,True,False
788,-122.09,32.0,1578.0,836.0,3.9063,184200.0,5.404109589041096,False,False,True,False
789,-122.1,29.0,2172.0,1377.0,3.7895,180900.0,5.323529411764706,False,False,True,False
790,-122.08,36.0,1340.0,789.0,3.8,172000.0,5.403225806451613,False,False,True,False
791,-122.08,36.0,1116.0,662.0,5.7309,177900.0,4.938053097345133,False,False,True,False
792,-122.09,36.0,1885.0,853.0,4.1141,173100.0,6.955719557195572,False,False,True,False
793,-122.09,36.0,1180.0,664.0,5.2838,172600.0,5.9,False,False,True,False
794,-122.08,30.0,5267.0,4065.0,3.3479,182100.0,4.73225516621743,False,False,True,False
795,-122.08,23.0,1897.0,1109.0,3.142,179500.0,4.538277511961723,False,False,True,False
796,-122.08,31.0,767.0,548.0,3.7614,176000.0,4.145945945945946,False,False,True,False
797,-122.08,33.0,691.0,431.0,4.25,192600.0,4.6375838926174495,False,False,True,False
798,-122.08,36.0,786.0,463.0,3.9338,182700.0,4.9125,False,False,True,False
799,-122.07,22.0,5861.0,5436.0,2.5158,134900.0,4.006151742993849,False,False,True,False
800,-122.07,27.0,2784.0,2028.0,2.4808,157600.0,4.017316017316017,False,False,True,False
801,-122.07,25.0,4524.0,2426.0,4.7083,190900.0,5.248259860788863,False,False,True,False
802,-122.06,37.0,1468.0,1038.0,4.1652,158200.0,5.205673758865248,False,False,True,False
803,-122.06,20.0,1655.0,857.0,3.5541,350000.0,3.8488372093023258,False,False,True,False
804,-122.06,33.0,1227.0,848.0,3.8036,158200.0,4.216494845360825,False,False,True,False
805,-122.06,33.0,1160.0,729.0,3.8259,146100.0,5.2727272727272725,False,False,True,False
806,-122.04,33.0,952.0,369.0,3.2331,226700.0,5.987421383647798,False,False,True,False
807,-122.03,35.0,2072.0,1001.0,4.7109,198700.0,5.92,False,False,True,False
808,-122.03,32.0,2964.0,1472.0,4.2468,221200.0,5.624288425047438,False,False,True,False
809,-122.04,35.0,1032.0,453.0,6.396,208500.0,5.863636363636363,False,False,True,False
810,-122.04,35.0,657.0,328.0,3.8125,204200.0,4.902985074626866,False,False,True,False
811,-122.04,32.0,1540.0,793.0,3.2857,193200.0,5.099337748344371,False,False,True,False
812,-122.03,35.0,1298.0,632.0,3.8929,209500.0,6.362745098039215,False,False,True,False
813,-122.03,36.0,1409.0,1002.0,3.7262,164900.0,5.01423487544484,False,False,True,False
814,-122.03,37.0,1383.0,808.0,4.0125,161400.0,5.738589211618257,False,False,True,False
815,-122.04,36.0,1151.0,727.0,4.1719,187000.0,5.3534883720930235,False,False,True,False
816,-122.04,35.0,899.0,455.0,4.2857,190400.0,4.859459459459459,False,False,True,False
817,-122.08,37.0,1793.0,1534.0,3.6458,156600.0,5.182080924855492,False,False,True,False
818,-122.08,17.0,2485.0,1139.0,2.6875,157300.0,4.5181818181818185,False,False,True,False
819,-122.07,35.0,1931.0,1175.0,3.7292,168100.0,5.729970326409496,False,False,True,False
820,-122.07,24.0,2329.0,1401.0,4.5913,177600.0,5.141280353200883,False,False,True,False
821,-122.06,12.0,6711.0,3388.0,3.8625,208900.0,5.2063615205585725,False,False,True,False
822,-122.06,23.0,1939.0,841.0,3.3611,169200.0,5.326923076923077,False,False,True,False
823,-122.05,16.0,1642.0,705.0,2.8971,163900.0,4.678062678062678,False,False,True,False
824,-122.08,34.0,1619.0,1148.0,4.0326,164700.0,5.22258064516129,False,False,True,False
825,-122.08,35.0,517.0,391.0,4.0682,156900.0,4.831775700934579,False,False,True,False
826,-122.09,36.0,1570.0,992.0,5.3644,168800.0,6.305220883534137,False,False,True,False
827,-122.09,35.0,1213.0,790.0,4.7019,174100.0,4.991769547325103,False,False,True,False
828,-122.08,27.0,1826.0,1016.0,5.64,206500.0,5.833865814696486,False,False,True,False
829,-122.08,26.0,2261.0,1039.0,3.7931,203900.0,5.724050632911393,False,False,True,False
830,-121.99,9.0,3666.0,2341.0,4.6458,217000.0,5.21479374110953,False,False,False,False
831,-122.02,36.0,1633.0,1382.0,3.694,159600.0,4.831360946745562,False,False,True,False
832,-122.02,31.0,2155.0,1858.0,2.652,159800.0,4.931350114416476,False,False,True,False
833,-122.02,32.0,1295.0,1156.0,3.5,154300.0,4.316666666666666,False,False,True,False
834,-122.02,32.0,1295.0,1097.0,3.2386,149600.0,3.948170731707317,False,False,True,False
835,-122.03,33.0,1518.0,831.0,5.097,188600.0,5.664179104477612,False,False,True,False
836,-122.04,17.0,3314.0,1873.0,4.3875,238500.0,5.504983388704319,False,False,True,False
837,-122.06,22.0,3009.0,1640.0,4.625,235300.0,5.85408560311284,False,False,True,False
838,-122.08,6.0,2605.0,1568.0,5.0406,261400.0,6.016166281755196,False,False,True,False
839,-122.06,17.0,5159.0,3174.0,5.8704,234400.0,6.314565483476132,False,False,True,False
840,-122.06,18.0,1726.0,1186.0,5.3226,231700.0,5.567741935483871,False,False,True,False
841,-122.08,16.0,1816.0,1367.0,4.235,156300.0,5.115492957746479,False,False,True,False
842,-122.07,13.0,2578.0,1680.0,4.825,222000.0,4.882575757575758,False,False,True,False
843,-122.08,15.0,2576.0,1657.0,5.5218,254400.0,6.282926829268293,False,False,True,False
844,-122.07,16.0,1644.0,1033.0,6.5116,244300.0,6.157303370786517,False,False,True,False
845,-122.07,16.0,1606.0,1117.0,6.0661,247000.0,5.992537313432836,False,False,True,False
846,-122.08,16.0,3349.0,2003.0,6.0074,236500.0,6.862704918032787,False,False,True,False
847,-122.07,15.0,3475.0,2568.0,4.6211,151400.0,5.3215926493108725,False,False,True,False
848,-122.07,16.0,1893.0,1461.0,5.225,213700.0,5.502906976744186,False,False,True,False
849,-122.04,14.0,1727.0,1116.0,5.3428,243600.0,6.326007326007326,False,False,True,False
850,-122.05,15.0,6243.0,3163.0,3.7462,212500.0,4.900313971742543,False,False,True,False
851,-122.03,24.0,2077.0,1488.0,4.5721,214700.0,5.339331619537275,False,False,True,False
852,-122.02,18.0,1165.0,855.0,3.6923,213200.0,3.652037617554859,False,False,True,False
853,-122.03,16.0,4371.0,2530.0,4.6786,256000.0,5.350061199510404,False,False,True,False
854,-122.01,2.0,838.0,240.0,2.875,237500.0,5.624161073825503,False,False,True,False
855,-122.02,15.0,3052.0,2097.0,3.3617,178100.0,4.1923076923076925,False,False,True,False
856,-122.01,17.0,4313.0,2629.0,5.7579,231800.0,5.981969486823855,False,False,True,False
857,-122.09,36.0,385.0,295.0,2.9706,147900.0,4.184782608695652,False,False,True,False
858,-122.08,10.0,3046.0,2056.0,3.9022,191700.0,4.850318471337579,False,False,True,False
859,-121.97,21.0,4342.0,2172.0,4.6146,247600.0,5.503168567807351,False,False,False,False
860,-121.96,15.0,3575.0,1777.0,5.7192,283500.0,6.395348837209302,False,False,False,False
861,-121.98,20.0,4126.0,2079.0,3.6832,216900.0,4.231794871794872,False,False,False,False
862,-121.99,31.0,2878.0,1276.0,6.2073,282500.0,5.934020618556701,False,False,False,False
863,-122.0,6.0,4405.0,2071.0,5.8151,295600.0,6.402616279069767,False,False,False,False
864,-122.01,14.0,16199.0,8117.0,5.8322,281800.0,5.689848963821566,False,False,True,False
865,-122.04,14.0,14917.0,8012.0,5.6277,269800.0,5.72409823484267,False,False,True,False
866,-122.04,12.0,5719.0,3436.0,5.2879,231200.0,5.410596026490066,False,False,True,False
867,-122.07,8.0,8647.0,5019.0,6.5615,318300.0,6.270485859318347,False,False,True,False
868,-122.06,15.0,8112.0,4576.0,5.6758,253400.0,6.017804154302671,False,False,True,False
869,-122.05,7.0,10648.0,6075.0,6.1047,278200.0,5.925431274346132,False,False,True,False
870,-121.93,5.0,1150.0,648.0,3.5714,300000.0,4.6938775510204085,False,False,False,False
871,-122.07,3.0,14014.0,7205.0,6.0824,273500.0,5.0904467853251,False,False,True,False
872,-122.02,23.0,4332.0,2461.0,4.3594,223400.0,5.225572979493365,False,False,True,False
873,-122.02,35.0,1716.0,914.0,5.5737,214500.0,5.430379746835443,False,False,True,False
874,-122.03,31.0,4981.0,2841.0,4.8962,220200.0,5.390692640692641,False,False,True,False
875,-122.03,24.0,8444.0,4446.0,4.6978,240300.0,5.663313212608987,False,False,True,False
876,-122.01,6.0,3028.0,1531.0,4.4259,158000.0,4.114130434782608,False,False,True,False
877,-122.01,26.0,2068.0,1434.0,3.3008,224200.0,4.177777777777778,False,False,True,False
878,-122.02,33.0,1325.0,909.0,4.5687,177200.0,4.962546816479401,False,False,True,False
879,-122.01,24.0,2563.0,1174.0,3.8179,216100.0,5.115768463073852,False,False,True,False
880,-121.99,18.0,5505.0,2641.0,5.0,269700.0,5.66941297631308,False,False,False,False
881,-121.99,20.0,6462.0,3288.0,4.3393,231200.0,5.232388663967611,False,False,False,False
882,-121.96,4.0,3746.0,1606.0,4.1387,162500.0,4.470167064439141,False,False,False,False
883,-121.97,13.0,8918.0,4518.0,4.8052,254000.0,5.032731376975169,False,False,False,False
884,-121.97,31.0,1949.0,986.0,4.6349,196200.0,6.052795031055901,False,False,False,False
885,-121.97,17.0,4924.0,3080.0,3.168,189400.0,4.165820642978003,False,False,False,False
886,-121.98,17.0,5133.0,3386.0,3.1326,220800.0,3.833457804331591,False,False,False,False
887,-121.99,16.0,6647.0,4649.0,2.9074,213800.0,3.492905937992643,False,False,False,False
888,-121.94,15.0,5674.0,2412.0,8.3996,442900.0,7.946778711484594,False,False,False,False
889,-121.95,21.0,10687.0,4552.0,6.6478,333400.0,7.030921052631579,False,False,False,False
890,-121.93,25.0,1354.0,596.0,6.629,352400.0,6.154545454545454,False,False,False,False
891,-121.94,27.0,3715.0,1631.0,6.2179,305300.0,6.905204460966543,False,False,False,False
892,-121.94,33.0,2095.0,941.0,5.761,259600.0,6.891447368421052,False,False,False,False
893,-121.95,29.0,3517.0,1724.0,4.6641,248900.0,6.011965811965812,False,False,False,False
894,-121.94,31.0,2537.0,1067.0,6.7599,356000.0,6.18780487804878,False,False,False,False
895,-121.96,14.0,5106.0,2738.0,3.9909,236000.0,4.608303249097473,False,False,False,False
896,-121.96,23.0,2215.0,1278.0,4.2955,218800.0,4.502032520325203,False,False,False,False
897,-121.96,28.0,2949.0,1538.0,4.9615,228000.0,5.411009174311927,False,False,False,False
898,-121.96,18.0,2375.0,1252.0,2.6198,235900.0,4.052901023890785,False,False,False,False
899,-121.97,28.0,2312.0,1344.0,4.7135,203200.0,4.950749464668094,False,False,False,False
900,-121.97,35.0,2277.0,1353.0,4.75,197000.0,5.513317191283293,False,False,False,False
901,-121.97,26.0,2506.0,1273.0,5.4299,236400.0,6.172413793103448,False,False,False,False
902,-121.98,28.0,2829.0,1610.0,4.6,223200.0,5.238888888888889,False,False,False,False
903,-121.98,26.0,3179.0,2142.0,4.1947,222700.0,4.974960876369327,False,False,False,False
904,-121.99,26.0,2332.0,1285.0,5.388,225000.0,5.772277227722772,False,False,False,False
905,-121.99,18.0,3584.0,1673.0,3.9444,240100.0,5.422087745839637,False,False,False,False
906,-121.99,28.0,3046.0,1772.0,5.3283,227900.0,5.903100775193798,False,False,False,False
907,-121.99,28.0,2414.0,1106.0,4.8403,268600.0,5.328918322295806,False,False,False,False
908,-122.0,29.0,4133.0,2023.0,5.1616,275100.0,5.518024032042724,False,False,False,False
909,-122.01,34.0,2791.0,1276.0,4.9167,256300.0,5.963675213675214,False,False,True,False
910,-122.0,27.0,6103.0,3026.0,4.1591,332400.0,5.381834215167548,False,False,False,False
911,-122.01,32.0,2572.0,1128.0,5.0,287600.0,6.511392405063291,False,False,True,False
912,-122.0,26.0,1910.0,852.0,5.8325,298900.0,5.350140056022409,False,False,False,False
913,-122.01,27.0,1890.0,889.0,5.7057,287600.0,6.019108280254777,False,False,True,False
914,-121.99,25.0,5405.0,2831.0,5.0423,222200.0,5.85590465872156,False,False,False,False
915,-121.97,26.0,3761.0,1776.0,4.5317,232600.0,6.135399673735726,False,False,False,False
916,-121.97,25.0,3333.0,1671.0,5.4359,258300.0,6.613095238095238,False,False,False,False
917,-121.97,23.0,4925.0,2530.0,5.0824,230900.0,5.508948545861298,False,False,False,False
918,-121.95,33.0,3994.0,2721.0,5.2308,196900.0,5.234600262123198,False,False,False,False
919,-121.96,22.0,5811.0,3215.0,4.4107,223500.0,5.350828729281768,False,False,False,False
920,-121.96,26.0,4211.0,2352.0,5.2396,223900.0,5.737057220708447,False,False,False,False
921,-121.93,27.0,5532.0,2855.0,4.7478,243500.0,5.7625,False,False,False,False
922,-121.92,7.0,28258.0,12203.0,8.4045,451100.0,7.63523372061605,False,False,False,False
923,-121.89,9.0,4909.0,1981.0,9.7194,500001.0,8.306260575296108,False,False,False,False
924,-121.92,10.0,7441.0,3571.0,5.1643,193100.0,5.0757162346521145,False,False,False,False
925,-121.92,23.0,4314.0,1972.0,5.3813,264400.0,6.924558587479936,False,False,False,False
926,-121.92,26.0,2016.0,1105.0,6.0878,246900.0,5.647058823529412,False,False,False,False
927,-121.91,13.0,5377.0,2759.0,6.868,337300.0,7.075,False,False,False,False
928,-122.03,22.0,9167.0,4319.0,6.992,284800.0,6.529202279202279,False,False,True,False
929,-122.03,26.0,3087.0,1597.0,4.9118,217300.0,6.391304347826087,False,False,True,False
930,-122.04,23.0,3170.0,1446.0,4.4357,291700.0,6.155339805825243,False,False,True,False
931,-122.04,26.0,2145.0,1285.0,4.9464,223800.0,5.689655172413793,False,False,True,False
932,-122.05,25.0,4209.0,2568.0,5.2882,223100.0,5.987197724039829,False,False,True,False
933,-122.05,23.0,4247.0,2357.0,5.1321,211300.0,5.160388821385176,False,False,True,False
934,-122.04,25.0,4458.0,2998.0,3.9667,218500.0,5.008988764044944,False,False,True,False
935,-122.04,17.0,407.0,307.0,3.1696,156300.0,4.07,False,False,True,False
936,-122.06,20.0,6483.0,3526.0,5.0838,248200.0,6.116037735849057,False,False,True,False
937,-122.03,35.0,1867.0,1213.0,4.8214,186000.0,5.523668639053255,False,False,True,False
938,-122.03,6.0,2918.0,1911.0,4.1406,178200.0,4.566510172143975,False,False,True,False
939,-122.04,34.0,2316.0,1524.0,3.7364,190400.0,4.9593147751606,False,False,True,False
940,-122.02,31.0,1240.0,719.0,3.535,210300.0,5.254237288135593,False,False,True,False
941,-122.03,16.0,4458.0,3038.0,5.0739,208000.0,5.124137931034483,False,False,True,False
942,-122.03,18.0,1746.0,1268.0,3.256,183300.0,4.321782178217822,False,False,True,False
943,-122.01,19.0,4572.0,2346.0,6.0667,245700.0,6.44851904090268,False,False,True,False
944,-122.02,21.0,4280.0,2216.0,5.7072,242200.0,6.284875183553598,False,False,True,False
945,-122.0,7.0,6352.0,3223.0,4.9867,181700.0,4.826747720364741,False,False,False,False
946,-121.92,4.0,7477.0,2937.0,5.1437,299400.0,4.96480743691899,False,False,False,False
947,-121.92,22.0,4638.0,2302.0,5.347,219500.0,6.751091703056769,False,False,False,False
948,-121.91,25.0,4377.0,2038.0,5.7233,231800.0,6.523099850968704,False,False,False,False
949,-121.93,26.0,3816.0,1935.0,4.4697,221300.0,5.94392523364486,False,False,False,False
950,-121.93,26.0,2806.0,1453.0,4.9107,213800.0,6.31981981981982,False,False,False,False
951,-121.93,26.0,4822.0,2288.0,4.2281,206000.0,5.990062111801242,False,False,False,False
952,-121.94,15.0,6473.0,2484.0,5.0143,271100.0,6.67319587628866,False,False,False,False
953,-121.96,6.0,8072.0,3386.0,7.2494,336500.0,7.60075329566855,False,False,False,False
954,-121.92,46.0,1280.0,512.0,5.1406,315600.0,6.153846153846154,True,False,False,False
955,-121.93,24.0,3166.0,1081.0,8.3337,500001.0,7.915,False,False,False,False
956,-121.92,13.0,3742.0,1590.0,7.316,285400.0,6.694096601073345,False,False,False,False
957,-121.9,18.0,7397.0,3126.0,6.4994,323000.0,6.634080717488789,True,False,False,False
958,-121.92,23.0,1655.0,706.0,7.2211,291900.0,7.557077625570776,False,False,False,False
959,-121.93,3.0,2456.0,793.0,4.4087,225600.0,5.385964912280702,False,False,False,False
960,-121.91,23.0,2179.0,926.0,5.9345,259600.0,7.287625418060201,False,False,False,False
961,-121.91,20.0,1804.0,831.0,6.177,262900.0,6.938461538461539,False,False,False,False
962,-121.91,18.0,3631.0,1700.0,5.817,257300.0,6.982692307692307,False,False,False,False
963,-121.91,18.0,2876.0,1395.0,6.3132,259200.0,6.73536299765808,False,False,False,False
964,-121.89,12.0,7490.0,3329.0,6.3373,339700.0,6.59330985915493,False,False,False,False
965,-121.88,23.0,2234.0,854.0,7.333,337200.0,7.811188811188811,True,False,False,False
966,-121.89,22.0,1898.0,734.0,6.2918,334100.0,7.746938775510204,False,False,False,False
967,-121.88,16.0,4070.0,1543.0,6.5214,311500.0,7.053726169844021,True,False,False,False
968,-121.88,25.0,2244.0,937.0,6.4524,296900.0,6.925925925925926,True,False,False,False
969,-121.89,20.0,2948.0,1181.0,6.0604,247900.0,6.219409282700422,True,False,False,False
970,-121.89,19.0,2034.0,852.0,6.5285,300400.0,6.894915254237288,True,False,False,False
971,-121.9,15.0,2130.0,876.0,7.2639,332400.0,7.473684210526316,False,False,False,False
972,-121.9,7.0,9540.0,3926.0,7.4353,389800.0,7.762408462164362,False,False,False,False
973,-121.88,29.0,2702.0,1360.0,3.1127,233000.0,4.2087227414330215,True,False,False,False
974,-121.87,39.0,522.0,161.0,2.4896,238500.0,5.117647058823529,True,False,False,False
975,-121.87,52.0,775.0,315.0,5.0677,233300.0,6.300813008130081,True,False,False,False
976,-121.89,3.0,1565.0,769.0,2.1187,231300.0,3.3947939262472886,True,False,False,False
977,-121.88,20.0,1309.0,514.0,10.9506,475800.0,7.6104651162790695,True,False,False,False
978,-121.87,13.0,5519.0,2444.0,7.0691,393200.0,6.6896969696969695,False,False,False,False
979,-121.87,10.0,4337.0,1813.0,5.5,247200.0,5.837146702557201,True,False,False,False
980,-121.87,28.0,1812.0,853.0,4.9879,229400.0,6.517985611510792,True,False,False,False
981,-121.85,4.0,4719.0,1895.0,6.8132,282500.0,6.359838274932614,True,False,False,False
982,-121.85,14.0,4236.0,1833.0,5.6399,300600.0,6.389140271493213,True,False,False,False
983,-121.86,22.0,3634.0,1699.0,4.1597,293200.0,5.678125,True,False,False,False
984,-121.87,27.0,1569.0,583.0,5.7519,278500.0,7.331775700934579,True,False,False,False
985,-121.84,13.0,13182.0,4847.0,5.6417,352900.0,6.76,True,False,False,False
986,-121.85,43.0,228.0,83.0,10.3203,400000.0,5.428571428571429,True,False,False,False
987,-121.82,47.0,127.0,51.0,4.3472,375000.0,6.0476190476190474,True,False,False,False
988,-121.86,13.0,9621.0,4389.0,6.6827,313700.0,6.916606757728253,True,False,False,False
989,-121.89,4.0,6159.0,2649.0,3.62,139300.0,4.9629331184528604,False,False,False,False
990,-121.77,16.0,4290.0,1952.0,7.3588,327500.0,7.447916666666667,True,False,False,False
991,-121.62,26.0,1786.0,771.0,5.7239,430600.0,6.401433691756273,True,False,False,False
992,-121.61,32.0,404.0,144.0,4.2083,125000.0,6.9655172413793105,True,False,False,False
993,-121.72,17.0,1671.0,729.0,6.1023,450000.0,6.630952380952381,True,False,False,False
994,-121.73,12.0,5608.0,2595.0,3.9864,200200.0,5.2558575445173386,True,False,False,False
995,-121.75,11.0,12070.0,5826.0,4.8624,192400.0,5.68,True,False,False,False
996,-121.77,25.0,494.0,254.0,9.1531,418800.0,5.811764705882353,True,False,False,False
997,-121.8,22.0,5533.0,2474.0,4.7361,216800.0,6.08021978021978,True,False,False,False
998,-121.8,17.0,3956.0,2222.0,5.4324,215500.0,5.97583081570997,True,False,False,False
